FILENAME, QUALITY
tFFUbYL9nSNEyaBK3w9UAtATcgO2_vowel-a,2
hRB1GYdlKAgCnwg4xFzAUE3SiUG2_vowel-a,2
9D1go0wkvuPkFebFk4uQQpcBuZw1_vowel-a,1
O2axQgHDogQ1mORlKYAGiPTiHvB3_vowel-a,2
wawUd75qJgXdQz6qxRATEzuKvMn1_vowel-a,2
n4t5cgNQKXO3F8KP55vWOgYWcXC3_vowel-a,2
l8qDG3sN6tczDZGHbgPje0suopx1_vowel-a,2
U7UmNZmqS6OWTiDkM7IfqkDRrae2_vowel-a,2
jRjAYMmAQee5uVm5fU8yVnpuvs33_vowel-a,1
uMry1yqi5sNoykw7ySJdITMv2yT2_vowel-a,2
xyDgyXrDoyXu5CFqcNe20LRjYqg1_vowel-a,0
UhGuA2vn7sUfKJRENR472IxQaEu2_vowel-a,2
jaNAcGlkQvUYEcRFXm5gNwnOOn93_vowel-a,2
l6OFgjiE4MT6I6wfoYHk208nEaJ3_vowel-a,2
O9jPNdypMudWbGGiqtlgi4ae2er1_vowel-a,0
1pXSBzMeizcu5IpLAJUaYpmJyhB3_vowel-a,2
4EAxuOcgN5d81JCmqo2YxXlxYNL2_vowel-a,2
5CuTYRsGM5QRNjG7HejSHQh7ULi1_vowel-a,2
2SLFvRD3jTUJc8iOMnN2XHG3uXv1_vowel-a,2
HltnpdE31PPFAFYRdJXRXokmdUF2_vowel-a,1
MbCfQyWYGIeZ5m0BCTeiM1oi7282_vowel-a,2
QOmSmWWvcLOxZgzrV4u04ByoebE2_vowel-a,2
C1Jk83bZcXQM2lljEqVIr6OfMr83_vowel-a,2
X7NBHQKdeDODKCzXwbmKdIbjIRG2_vowel-a,1
g1nDdvDWgDhgbVDyfl6NyFIfPAp2_vowel-a,2
5eEXozx61BXKT71PLRaQASRcC832_vowel-a,2
QC2olizheGbckya2rPjOWhn00vp1_vowel-a,2
A6eyvPDHwBNMYFzA65XRMboV96s2_vowel-a,2
ImU3ZpdqkRPNAy6Ol61zoGuq8sj1_vowel-a,2
6IBOagmXVWPJaN48oiaAigwiDbw2_vowel-a,2
6sUnPQNXQCYawfmLL8Pg91UxoiI3_vowel-a,2
abpYyjmAQAMGlnyqXPGIL9lbnQo2_vowel-a,0
Na6w7stX7ocNYZPQW9MQAiM6mrw2_vowel-a,2
UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2_vowel-a,2
oakTHXyve7PxMjMsDDb7VNnM0Ie2_vowel-a,2
3LCqXTY14jROmsMpG3XkEiMJ9cD3_vowel-a,2
j0bgqdkBSRaRrpBmJLa1MkkKg593_vowel-a,2
t0wrpS8L5WamJS9NhyjeHAqhaVv1_vowel-a,1
gyzIhontEeY2zHHaiy2zjZot6hg1_vowel-a,2
l57TNYomN4Z56eIotPFe6hN1Vgm2_vowel-a,2
evcMtXUBFWS6bXPYqv7BXVfqFIc2_vowel-a,1
jRlVIgE9hofnOP2Lo8He6ebcecz1_vowel-a,2
GEPcHiIXaSVyNNL5sqIBZxytIps1_vowel-a,2
UUzQFgPDt5cC2mL6zDlgm7LvU4r2_vowel-a,2
3Hi3v8KLYxXvAp9v1fuhKtaU44G2_vowel-a,2
vw3Nw1Gmt3WA78SHAzJwelNRduv1_vowel-a,2
7yQ29b3Q1KfOIk5K1MSeGTsWqGB2_vowel-a,1
L6Bo4rMk15fKste9Gvn7ZyTB4qw2_vowel-a,2
BRi5khF6PxMORMTOXjeS6r2dNqt1_vowel-a,1
26xevAvhh4PSIz1ls0QAwwfz89i1_vowel-a,2
D1d4hc9MrgTDxgAhqpTgqOEJtLp2_vowel-a,2
a1BWeGHqK6f0KyevbStawfUvvK83_vowel-a,2
1j2LqFPOJIQ8nTlovQqNr6bdUMl1_vowel-a,1
UYQqLbdvfMeQOnISZq4Okwuas6K2_vowel-a,1
QKEe27GzshbGSIGQZ6nB6lpLb7l2_vowel-a,2
ArKST1jJWqRPPvdCu92MyQoGs762_vowel-a,1
JLXdsKrUesSLpwUOMSqQFfYwtZ82_vowel-a,0
V3EIT06H4JN5KwoK8aGRXQNzGRi1_vowel-a,2
Qxlw2hDL29g1Sb9ZQO3XDPIG5Qr1_vowel-a,2
2j94Kg8TewQwjwbrRyto6seGsut1_vowel-a,2
sSJoDuR1etTsr85E8wRfxIvfiCf1_vowel-a,2
0KOy96zEUfdMY4rZzwrDT0gMPDa2_vowel-a,2
E3X8YtvZzYZiXwBevZEAByJc2v63_vowel-a,2
3OQBJD8fnBepqWPGQT3eTozrhLn1_vowel-a,2
ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_vowel-a,2
yHn6UxlPk8RvWZ3X5jrTa89CPwG2_vowel-a,1
M1RgcbGDbWbsxNkmPHlrh9J9n572_vowel-a,2
LwOBSX8F07Z5HgRGLFS3aOQEVKk2_vowel-a,1
YjUO0QbUUAUJyUfgApL52jRs8Z52_vowel-a,2
w51QbggHBvVnSSNG5tsEgScigyF3_vowel-a,2
PfuMI67JW2h6z4MsRDegrhZ8FSH2_vowel-a,2
NBD8pzxLyyYZs8wul5W6UUKBZbz1_vowel-a,2
xO54amKmQMQwbMoSbmADa6Wa2kK2_vowel-a,1
1kj3twlB9PcVyePxzqNGwnkYZZx2_vowel-a,2
QX7F5dwjZKPahv2qzqpSSBIyHXg2_vowel-a,1
VGh9wqs8iDXHhUdrA12VtBhN1lJ3_vowel-a,2
kkyAPrhvZKNSbFUYBfQ0Ne277D62_vowel-a,2
w8GzYkRUeuVtuONdQbOrrFefVco1_vowel-a,1
Qs7OP1Hyo6Y4ZE2s4aZyZ3Ew6r62_vowel-a,2
ZbFodPVPEZMK0DaH4J74kowt1d53_vowel-a,2
ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_vowel-a,2
FQ9gUWPXRGc9z7Q4f3tMojFVrR82_vowel-a,2
nkSUWnQgO0Tn7flFkVp7CrdsatW2_vowel-a,1
9LGZxIxgbgSheKov7FzsNcFIu4v1_vowel-a,2
zAdXj9IixzaM6KUwFYIhXbNJnJ42_vowel-a,2
UJkJrzKjH6UQRZF7eHhUQVQwCHB2_vowel-a,1
aisIUPkXXdQv8nvNAjeJb8cebOq2_vowel-a,2
u1G8LRJRwyUWNf8J9McgKGyfQJ33_vowel-a,2
g0gdNMhQIbUlZRTod20TdtqafgJ3_vowel-a,1
cog0Kv05iPM162wFPDfBEnEqpzJ3_vowel-a,2
dosEoi5rKRVXDZzENH1QpxCfPWu1_vowel-a,1
YXqC5B7h7iQZH3RubUFG6SBvZ5L2_vowel-a,1
TIFqRMyFsNVEYSMu9P05PF5N2Px1_vowel-a,2
1woiacXdMmXUQiMWESqr83uk1NV2_vowel-a,2
cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_vowel-a,0
JtJEMsy1XPalUgUWmzkLyq9LWbI2_vowel-a,2
wq5WR6X7egP0MydXWR8nqSpHqq12_vowel-a,1
meYzBgsbbHT9rLhVNx4SYzjRYjK2_vowel-a,0
LVfs0kH8h3YRSg7J3Y8g3ufC3a53_vowel-a,2
FNjPKyX47sUuQlzMc1urJ3VB3YE3_vowel-a,2
KqhQ8Eo62fYCdBse8NiW1BYCtxp1_vowel-a,2
1Vm44aluw7PMy2mfETHc3MvwQxx1_vowel-a,2
hkbGDo0CbGUStRblqwQj7KJc5lk2_vowel-a,2
PMVjl7cZfEaQD3QaKjvAG4Kidt92_vowel-a,2
PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_vowel-a,2
bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_vowel-a,2
ZTlauEp4EjMLV0LKWsxXnRopWvC3_vowel-a,2
779c1GiOSsSsxsi1PrMGXwOrIuo2_vowel-a,2
CFwFsoyLtGUxPNPw5vMD7cznAnO2_vowel-a,1
bGAOAliULjMQIFSvoMFuNCedl582_vowel-a,2
P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_vowel-a,2
85XodgEaKrPebeSPsJo2UFaDlWj1_vowel-a,2
AeJcnB6Pl6ayw2YL7whgWyYSVnz2_vowel-a,1
DpU572tPYaXZXMglBud6sRIaq8y2_vowel-a,2
cAqSJ74dT8S95pUV3nj98Pp12cp1_vowel-a,2
y71bldtMZsh4Qemwyr86rXevPcH2_vowel-a,1
HmsAhPiHhiQOnvXYXzZ5u5qFqLq1_vowel-a,2
PaLptWlM9gTtp7lUybcAaXGkqhj2_vowel-a,2
HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_vowel-a,2
6VbC2mWfKiWVQPL1tHVmG5eCkua2_vowel-a,2
rJtkSijv5ROjzB6LHN1XCAfe9752_vowel-a,2
IxdOYraXjNXf620JP1hexb3YDJ93_vowel-a,2
R1wbQWmviENBtOcugCHjcmvRl6o2_vowel-a,2
rjI1qyc5W6RkajiRcmde0VISAIF3_vowel-a,1
ZnfFHbrHryWzAq27TCTQtY7uWTm1_vowel-a,2
vBRMIg1ACdeSAFmcWnII6ZkDefV2_vowel-a,2
SiEdfz3YnndtOTlm8CIVK4YQcg42_vowel-a,2
3PIiY2eRLVUN4Tba0a8ZN5W6frA3_vowel-a,2
0gB18cWHioTobGuU3qVE0QV5mBN2_vowel-a,1
zNNcSmfHhTbjLm5NcVmrOAf5C2j2_vowel-a,1
33uBb3ZF1NekffyAZpRdmyP0KHH2_vowel-a,2
eu2Hm19FIUhs68KsWGAlCQ4WVc43_vowel-a,2
vdaDi7xUoVepm15b98az1F6RN1e2_vowel-a,1
GZM32y1Sy6X9D9hfrrvpTdPfmoV2_vowel-a,1
pbXQf83tO4bPFQ0UZjs9HDE7i7r1_vowel-a,2
AdRRprqo5ZUuLMOPs61ZKS6vrdU2_vowel-a,2
fMi5uNWoboXWzfIDskyLCl8HHxH3_vowel-a,2
dxKWK5iTjWdjch9zRGCnc7R0eeq2_vowel-a,2
h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_vowel-a,2
jFtviHrZKLUXECg7rQPRt16g0zv1_vowel-a,2
DIaVEL0f1kXNG6KXgBMEQ54yirD3_vowel-a,2
qje01PDBImMG8VBE3hnyw4GbJ7W2_vowel-a,1
vtVLtX1PGdX2b2fhF18Fk6DULZ03_vowel-a,2
j0q8isyOE2akw5RDUOV9whSwNDW2_vowel-a,2
rSDhZrvtPFhvXnAPUJnYoPBN0mD3_vowel-a,2
269e2kDksfRXKVHNXf4ACl9JUVm1_vowel-a,2
H0tBSJN5l8db5f6xB2yMm6QxjFO2_vowel-a,2
CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_vowel-a,2
IH5AenjC1DTmH4Rw4PhvnaKHbmw2_vowel-a,1
XoXEyaVStbMpBgQXljyI59CPI4m1_vowel-a,2
QlMu7Fl8iIgOZM3QHEOzOJY6npH3_vowel-a,0
9esRO6MV7jhuNNWR9i0j6gBrkXG2_vowel-a,1
5JO89F9hCpVbVFy7jFqPKtVRyIV2_vowel-a,2
GWjZnz8QWXXGzHLaG0HNHFyeZgS2_vowel-a,2
giXzRAAuoRRAg7xQ9Y56DX0FVDr1_vowel-a,2
GKhkkTlN0PdIgHoEtwXlRlCqMd13_vowel-a,2
ByeE6FPls3S20RP7vxsLDkmqpA32_vowel-a,0
9qXBPCugOSe0Yl1GhThi1kCVZDD2_vowel-a,2
MGvc85QJD7PFeYxoAeTxsiq4wHr1_vowel-a,1
jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_vowel-a,2
StMoprM57wPyrUs5p0s78r1X0Qt1_vowel-a,2
95XA3QmnULQ1KPlcdw4RDDKnBhH2_vowel-a,1
mX9OLV39QwhCicc7VLqQyniNdU63_vowel-a,1
RXZtiZlgDxObuYr4m2s8eSavVg72_vowel-a,0
Q8ADRNJMa3ecKbRrrVWqBsbNmsL2_vowel-a,2
yWp5tMRFDzbbeEe2csKNd909fqh1_vowel-a,2
zga52aKD4sQJbsqwZg1RrLKjkus2_vowel-a,2
aB7zSIAFW7bCmQC7IBUWFjNncTF3_vowel-a,2
qRSYuXkgdobbygXanSccCsfBiSK2_vowel-a,1
R4AY1hLOZtUJRsYeDGgGZR4sKVP2_vowel-a,2
OTSzQ3koIrTIdjRbfrDBzn88rLe2_vowel-a,2
C5eIsssb9GSkaAgIfsHMHeR6fSh1_vowel-a,2
LYJToDRYDZfpjBuNC6YkUcphr0q1_vowel-a,2
vgaIxe6N8uQfcnstW4gWet53Amt2_vowel-a,2
2n0fnSeTNiWvPi7aLxRrFsCGU8D2_vowel-a,2
4e9u1T1conYlXIQp89SQRgMPScY2_vowel-a,2
YjbEAECMBIaZKyfqOvWy5DDImUb2_vowel-a,2
pOZwqBg4NsVYWASmwwhXFq4UlpC2_vowel-a,2
OW5RTM4WXPawz0QLpsfjsl4FqM22_vowel-a,2
lF4uHVWCoBPlnxvapmUJ4ROtYV73_vowel-a,2
r0XiFJDYZCMvV7xT8LowfFV3DJQ2_vowel-a,2
aGOvk4ji0cVqIzCs1jHnzlw2UEy2_vowel-a,2
AxuYWBN0jFVLINCBqIW5aZmGCdu1_vowel-a,2
rB5oGtrGYZR5uJUXEaDYrrredz13_vowel-a,2
rf6smT3AxxYh5E5LqwXPy0VHrRr1_vowel-a,2
Ny6G594aKENcYgURBgYJJa62ziV2_vowel-a,1
iV3Db6t1T8b7c5HQY2TwxIhjbzD3_vowel-a,2
GzhrTQhWHSTwvweRKx2x1Uh4wx52_vowel-a,2
RUG3ss3JaEVElB4LvuOrW8wC1pD2_vowel-a,2
nE9m0JsRXTYoni1nN9LpiBJJJXJ2_vowel-a,2
fKZtrxD1qFVpLIgnmwEzWvnQZc83_vowel-a,2
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1_vowel-a,2
qhYsqvdV41c4THE9gd4ugJqIYW03_vowel-a,2
4wRQbTA56AgZ27o7Yq6oVWUzR7A3_vowel-a,2
NjLggybuDbN2vcR2Va2hyDuDwQv2_vowel-a,2
oA6gLaXH6KeSjWF46cAtISLp79z1_vowel-a,2
M8Y156MBhmYtI8n9jopclvzzK362_vowel-a,2
DeMaRSg6lVO7oA6v9HK3mbWjr3r2_vowel-a,2
229rWq0xWbfGANPmsv6F39xhjnS2_vowel-a,2
qqMKI7lvNFO8aQqGkWs0lvww3zJ2_vowel-a,2
3RBbwztykUWGLJ5UmBZoL5pqOtA3_vowel-a,2
lkIyl8ZSqIVKiLcfXF6cez7i4o13_vowel-a,2
3VCMGx9M1tTUiEcjERCBG6iC1Ko1_vowel-a,2
DZmX1dGK8KdmY3WYQFuCXrVWuhk2_vowel-a,2
kIpoXJzNPWQXgvSIdHiJj2kBK6n1_vowel-a,2
fVL3e9RKRgN2yNKT0KMNZhbal8R2_vowel-a,2
60JfHHIcNZUf9lCy68R1Cgl69ZN2_vowel-a,2
z1SsPGv63YeNLOjgDUTa2kEG1wY2_vowel-a,2
nPnKdupHeJQ46bqslx7STREbkXt2_vowel-a,2
l0PKph2FdVW5pGpo8cXFg6vj2DN2_vowel-a,1
TmtSpBMTFzSu3z7HHtir7UqUNbl2_vowel-a,2
A58ps4OZgaO0Y1E5rbeUBGJAxiW2_vowel-a,2
xwD2G8sZ9lbeSznnXmdsgrX35473_vowel-a,2
nWexc69oEiZ6d1YP3v2CDJBipkM2_vowel-a,2
2JEOCn5AtuQh5Skzhzf5ASuIC9z1_vowel-a,2
6igAuPMTp6YCmFo4g6qp9Cj8t1k1_vowel-a,2
y2ceQRvov6OusKPKa7okrqRHkLo2_vowel-a,2
TfuCgDdguMVRpKIAXs2kINT1Yxx1_vowel-a,2
qCHWeITBZrVHGPrFEiW1C6rnjp72_vowel-a,2
IbHJbk0Rz4QkL9zRJzb28SEDxJj1_vowel-a,2
LAGGMvR7ScbjwTmMYBbEBfWRcN93_vowel-a,2
Ed1ZsgwOyYcEnpPXOXKPQd1QaS62_vowel-a,2
7a71ntGZtkQKltg52eiRPJj4cr33_vowel-a,2
FYXJ3Brvf1Wi8YdILInJ19dSiJM2_vowel-a,2
3rQH10GnP9UFC6WD8iVbwZLI75K2_vowel-a,2
K5SeTDLlXVQ0U5sl17KluTKEOKJ3_vowel-a,2
igcBoCJELsfzituxLn61lJybxgD2_vowel-a,2
T6a1ltY6OiOg38ChVI4URNFmGe23_vowel-a,2
hmLJe6Uy39bPc0Mn0VSF4x3TqWp2_vowel-a,2
ZHsY7y4Y8JOoafrQpOKJEr6gORq2_vowel-a,2
J1YTIleE4HWC6wCg1gIC1N4Hgw13_vowel-a,2
eNTXqhPqTser8AI98QMVcwQpV5p1_vowel-a,2
ykpL1HVINBYQdqFtTk9IPAtC2FG3_vowel-a,2
wgHmm8HnFkZXb1MypYI0nym1zz13_vowel-a,2
wnYwVtKVX9f8UdFFAkWGUvN98V83_vowel-a,2
EAqrht1aIXZSoBIuuULWnWTjwQr2_vowel-a,2
Yk18VcaTrIZ58BIGGgfGRvrf19b2_vowel-a,2
Q5C7zucNKTZSpYWQBFkZaoKucwi1_vowel-a,2
KnZ1QsM9c8UoOBXrbt4qassreFj1_vowel-a,2
qDaEukMgm3YGWKR1SdJqKIaxG6Z2_vowel-a,2
6fqe8i160qM5rtC4uHrlu3MZXe32_vowel-a,2
Gcs79sztbbauDn62MJa2xq2jrqT2_vowel-a,2
PlplsT6dnBbbDLRRXiSGU5I8Jls2_vowel-a,2
oOAokpgIGldpKKlBoPfcyOoycf23_vowel-a,2
2TOBsGCz6ZUYjZ1DKt3C0ae2VlZ2_vowel-a,2
iwgKSGOJCSXNupqJWO2JeuT3Omf2_vowel-a,2
LJ7VSEWnDqb3lPknPM9Q64zjdof1_vowel-a,2
IP6mdjKfmKNgsLLT110MkgGvWK02_vowel-a,2
dmE3r0LE6Yg9qmCd7aubpgug9te2_vowel-a,2
4mg0uaY0GYTtgo4hvP2APxs7zhL2_vowel-a,2
RrdJGUs5gtbagFUqPyOzF19r9Sv1_vowel-a,2
us7APpurf2OG6PGiYAvqrE4fZtQ2_vowel-a,2
DsEh7p2DEgWLuhbSTrqgQnTJJjC2_vowel-a,2
B6X0O4W1xyP5lMLvMIzc4fGhQSj1_vowel-a,2
PZhCH5PyO8RD2FPFQbeCmuGB5q33_vowel-a,2
kgtFoIOecEZqthRZTYMaYb4zjQy2_vowel-a,2
H6bxcGub1wOdaWWZ7kyk8KYuswf1_vowel-a,2
IBjSkzn7W6WpVSw49EXPM2ME75t2_vowel-a,2
nXZU2OEKmtPSXhbaHZAKb3snrJt2_vowel-a,2
jU6lNbGSe4TXBJdMhRoUCRnAWsT2_vowel-a,2
y1BNWatVkKPrYY9TfvTnWjZVaJp2_vowel-a,2
DBRoQFTQR2dq3OQAMYmPcFsbReH2_vowel-a,2
D246kD9hgaasRxrRMzEaQSkft032_vowel-a,2
Hb9DrqUzdCfKOQWYs4T85y3S3Rl1_vowel-a,2
RN1h8pdpLkMEdRKNVZvFJZqWfGD2_vowel-a,2
jOUwCxF1qygGp8DqIt0zMiueXXj1_vowel-a,2
6BGTwwcsLoZpqSMhSzFeT2Z7Pqr2_vowel-a,2
jEkD1ffbScZx6wVALbrAhPz3w1S2_vowel-a,2
JCDtX8bUuMbQNeh7SkMjavkAgVv2_vowel-a,2
SopKRSJ4JcY36rGE8X4wRE7vPHl2_vowel-a,2
y3xOwlrqS3QhFVHCYnzJfCN0I8F2_vowel-a,2
OIGeFP6iMJfFUhNsVZ3NQ6bsorx2_vowel-a,2
sWcxNpUjPcbEfjNw7RouuKrSMyx2_vowel-a,2
BPQxhBSlypXZICqfsmZcUYBxFmz1_vowel-a,2
xf8WMloFOzegmJfwltZVuSQHTyA2_vowel-a,2
xSNAaXDQn7NXL8xgSb4ix26X1R93_vowel-a,2
bk1oHM5vebe9ZNtgyRq54UVOIQR2_vowel-a,2
IIKtjdSBHDUkAzLMBs6n3SLbR8Y2_vowel-a,2
WrM6hLW3fGbGgwpWSZT9HOSU7CC3_vowel-a,2
USIcgb7j6ofzFTvbjQVofvgJOoD2_vowel-a,2
nK2YpVS3PYX059aMmDbfR6UtBA03_vowel-a,2
k3vGUBt8qVOWHcF2xQB5YYIhGEX2_vowel-a,2
q3DEiVNvlkNAGJq8LoHEb1TVPao1_vowel-a,2
EAj5X2nQbNhAzPOqXj28BgI9Wpp2_vowel-a,2
p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1_vowel-a,2
6EIX9NrJ1oWfURDgcOsxZ8j4z5o2_vowel-a,2
8Ngu7IThNzTVZLqXDCm2BkMBSLl1_vowel-a,2
K0LmigcBKlRdTAlrCyfmBJaQJwk1_vowel-a,2
aBhVajwUynU2XvqHDXl7EA9bVNm1_vowel-a,2
LuWrKc4LBRWEfrsF2sCdR7o57m12_vowel-a,2
p892e9IyF2dZFs8eqIF1TCtxf0A3_vowel-a,2
euLpkmzCb1cGb2gkZRQ6gh7hGsC3_vowel-a,2
gr6bSWC4ScN21fpbwxCXpwgFE2X2_vowel-a,2
dGnCoUaAVqQqp1p7Kr74K87Hm2D2_vowel-a,2
cLXikKTj0Hghh6qnvuvfKaqaGFw2_vowel-a,2
ose5fZhlJWV7qalryF6Nvp3kY482_vowel-a,2
BMhTCbqVnHNePVbFulnWNu6ZSUg2_vowel-a,2
z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2_vowel-a,2
svTIg0ZpdObLgdUfB3x7aehwRHj2_vowel-a,2
8XF2UFLn3Wd6dHHMdOlcGbQiMqb2_vowel-a,2
JecvGmjPyEVl7y6fupTTp6QZvoJ2_vowel-a,2
goCuK84Tklfu22gFPPMqt1ZIjxo2_vowel-a,2
teOvCnrHvkhO4p7XASV9OXfL0k72_vowel-a,2
F6QzdFvGdwarlCWLBfsrGJ5Vgci1_vowel-a,1
UKeaEFOLZbT7lMl0qZr3uGPO4wK2_vowel-a,2
GpkFX9qB33ZsvFG4HWQHkOMWjFW2_vowel-a,2
D2bMfCAvvSPj39z6fMToDFRh2rB3_vowel-a,2
ypvsQ6trNDhlWTd8A5vXrRCC8mg1_vowel-a,2
9znW0Bni1Scj62DqhsfoagP6HLI2_vowel-a,2
CStOCq03YfgBopyDsibRbZlahm13_vowel-a,2
3xebjLX0tvTb7LwpMw7QiNixBln2_vowel-a,2
uiJ6vlTGUtO7akwp4VhP2142D9u1_vowel-a,2
gyh4z7KnY9eBGjNzBmKh5CeJyKA2_vowel-a,2
spM6cgJG4VQfYjnnTqxwx3Cg3pk1_vowel-a,2
kDI4V7d7CNOZp3DwAK825tYAzsw2_vowel-a,2
t7dXTi07q9Uu8jKWAkO7FvTGD9c2_vowel-a,2
Tg9azT9vyfe95C5l2z8hwHEc1p73_vowel-a,2
URgU2WswGtQp3hFNsrkdGsVxAzJ2_vowel-a,2
d2Z7BHOMYlaJlksH8MiGJ9wKlBX2_vowel-a,2
20jWH9MjwmbBKFjhi7KkMYZn9bk1_vowel-a,2
796K27lWKTfniw99yaqsYIvPrvi1_vowel-a,2
gjF0L8phdmPxc9az1muox66bQD93_vowel-a,2
sGG3SWYeDtd52RBt3dMM3HSv8SG3_vowel-a,2
83BZjlFTcYZWakpS3tf63fpwbQO2_vowel-a,2
X2oy68UUgdNd97dpzW1ZubPZVIC2_vowel-a,2
34FItWuiLofMlaG1BmqHWVgHelh2_vowel-a,2
MViWQGORcQfI5lGwqT4CDXP9iHG3_vowel-a,2
1oiS7CTfV2NXbNqmYiQ9rs5toFS2_vowel-a,2
yUN7VBVk2wP9yT2vpgzHyVUZi5q1_vowel-a,2
ZdpBUfXPEpShEdHGVTUxULhNtn23_vowel-a,2
MVhuzBxevwRieaQMwOCfiyCCzUK2_vowel-a,2
A9YX4pRpOyW1PuuL9YjMs0kFQI03_vowel-a,2
s4cWXeTXzEagPfbizekEnRnDh4p1_vowel-a,2
z5IwU11sIiMROteZ2EuuzBisNex2_vowel-a,2
t36yqxelXtUEMy6tQJd8Bn1Kr673_vowel-a,2
HmLWj3LIICf3jJshJCvZPdw7S1I2_vowel-a,2
0M4YhLM7FwWO5IjCqhi7MlBhvJv2_vowel-a,0
jNkULA6oqOO3RwpvkA1OZ61hhi02_vowel-a,2
5xZE8Rq5oihwEixr96NmUmiy7zk1_vowel-a,2
GBZ88OAxQfg6NBTxjDRI0Pf59mq1_vowel-a,2
yT9Pq9LwzFalmb7PBeWKoIoUcng1_vowel-a,2
XOfL6t78sMQHHG9VppmLHnaawvg2_vowel-a,2
WSNcPIb74jUzQoVPA7RGZKWtMrM2_vowel-a,2
XKn4doW0qvfsdM1VskIcJSPEhyz2_vowel-a,2
sxkvX8kn2eQnE8pbiKR58Ruea3n2_vowel-a,2
U5bTmSt9PRfWHiGleINUHMl8cg13_vowel-a,2
oT3KtPYs2CSp3MKgmhGPbuK9QIp2_vowel-a,2
tmguPZG0j4X5PktnGJyOYxVGtqW2_vowel-a,2
EVWPvD070lhgBsNRXIJ0TsQj3iz2_vowel-a,2
