FILENAME, QUALITY
1Vm44aluw7PMy2mfETHc3MvwQxx1_cough-heavy,2
hkbGDo0CbGUStRblqwQj7KJc5lk2_cough-heavy,2
PMVjl7cZfEaQD3QaKjvAG4Kidt92_cough-heavy,1
PmbK8Rb4ohNWp4KwTtlU8xzxFGs2_cough-heavy,2
bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_cough-heavy,2
ZTlauEp4EjMLV0LKWsxXnRopWvC3_cough-heavy,2
779c1GiOSsSsxsi1PrMGXwOrIuo2_cough-heavy,2
CFwFsoyLtGUxPNPw5vMD7cznAnO2_cough-heavy,1
bGAOAliULjMQIFSvoMFuNCedl582_cough-heavy,1
P8Qw2Prg2BRb7H72PbY3Dftp9Rv2_cough-heavy,2
85XodgEaKrPebeSPsJo2UFaDlWj1_cough-heavy,2
AeJcnB6Pl6ayw2YL7whgWyYSVnz2_cough-heavy,2
DpU572tPYaXZXMglBud6sRIaq8y2_cough-heavy,2
cAqSJ74dT8S95pUV3nj98Pp12cp1_cough-heavy,2
y71bldtMZsh4Qemwyr86rXevPcH2_cough-heavy,2
HmsAhPiHhiQOnvXYXzZ5u5qFqLq1_cough-heavy,2
PaLptWlM9gTtp7lUybcAaXGkqhj2_cough-heavy,2
HxbOUFGbq4fKbs0nTLUQ5UmlZ9y2_cough-heavy,2
6VbC2mWfKiWVQPL1tHVmG5eCkua2_cough-heavy,2
rJtkSijv5ROjzB6LHN1XCAfe9752_cough-heavy,2
IxdOYraXjNXf620JP1hexb3YDJ93_cough-heavy,2
R1wbQWmviENBtOcugCHjcmvRl6o2_cough-heavy,2
rjI1qyc5W6RkajiRcmde0VISAIF3_cough-heavy,2
ZnfFHbrHryWzAq27TCTQtY7uWTm1_cough-heavy,2
vBRMIg1ACdeSAFmcWnII6ZkDefV2_cough-heavy,2
SiEdfz3YnndtOTlm8CIVK4YQcg42_cough-heavy,2
3PIiY2eRLVUN4Tba0a8ZN5W6frA3_cough-heavy,1
0gB18cWHioTobGuU3qVE0QV5mBN2_cough-heavy,1
zNNcSmfHhTbjLm5NcVmrOAf5C2j2_cough-heavy,1
33uBb3ZF1NekffyAZpRdmyP0KHH2_cough-heavy,2
eu2Hm19FIUhs68KsWGAlCQ4WVc43_cough-heavy,2
vdaDi7xUoVepm15b98az1F6RN1e2_cough-heavy,1
GZM32y1Sy6X9D9hfrrvpTdPfmoV2_cough-heavy,1
pbXQf83tO4bPFQ0UZjs9HDE7i7r1_cough-heavy,2
AdRRprqo5ZUuLMOPs61ZKS6vrdU2_cough-heavy,2
fMi5uNWoboXWzfIDskyLCl8HHxH3_cough-heavy,2
dxKWK5iTjWdjch9zRGCnc7R0eeq2_cough-heavy,2
h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_cough-heavy,1
jFtviHrZKLUXECg7rQPRt16g0zv1_cough-heavy,2
DIaVEL0f1kXNG6KXgBMEQ54yirD3_cough-heavy,2
qje01PDBImMG8VBE3hnyw4GbJ7W2_cough-heavy,2
vtVLtX1PGdX2b2fhF18Fk6DULZ03_cough-heavy,2
j0q8isyOE2akw5RDUOV9whSwNDW2_cough-heavy,1
rSDhZrvtPFhvXnAPUJnYoPBN0mD3_cough-heavy,2
269e2kDksfRXKVHNXf4ACl9JUVm1_cough-heavy,2
H0tBSJN5l8db5f6xB2yMm6QxjFO2_cough-heavy,2
CZT9HTBNgaQrTVKBjIBUtlu6Dgx1_cough-heavy,2
IH5AenjC1DTmH4Rw4PhvnaKHbmw2_cough-heavy,2
XoXEyaVStbMpBgQXljyI59CPI4m1_cough-heavy,2
QlMu7Fl8iIgOZM3QHEOzOJY6npH3_cough-heavy,0
9esRO6MV7jhuNNWR9i0j6gBrkXG2_cough-heavy,1
5JO89F9hCpVbVFy7jFqPKtVRyIV2_cough-heavy,2
GWjZnz8QWXXGzHLaG0HNHFyeZgS2_cough-heavy,2
giXzRAAuoRRAg7xQ9Y56DX0FVDr1_cough-heavy,2
GKhkkTlN0PdIgHoEtwXlRlCqMd13_cough-heavy,2
ByeE6FPls3S20RP7vxsLDkmqpA32_cough-heavy,2
9qXBPCugOSe0Yl1GhThi1kCVZDD2_cough-heavy,2
MGvc85QJD7PFeYxoAeTxsiq4wHr1_cough-heavy,2
jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_cough-heavy,2
StMoprM57wPyrUs5p0s78r1X0Qt1_cough-heavy,2
95XA3QmnULQ1KPlcdw4RDDKnBhH2_cough-heavy,2
mX9OLV39QwhCicc7VLqQyniNdU63_cough-heavy,2
RXZtiZlgDxObuYr4m2s8eSavVg72_cough-heavy,0
Q8ADRNJMa3ecKbRrrVWqBsbNmsL2_cough-heavy,2
yWp5tMRFDzbbeEe2csKNd909fqh1_cough-heavy,2
zga52aKD4sQJbsqwZg1RrLKjkus2_cough-heavy,2
aB7zSIAFW7bCmQC7IBUWFjNncTF3_cough-heavy,2
qRSYuXkgdobbygXanSccCsfBiSK2_cough-heavy,1
R4AY1hLOZtUJRsYeDGgGZR4sKVP2_cough-heavy,2
OTSzQ3koIrTIdjRbfrDBzn88rLe2_cough-heavy,2
C5eIsssb9GSkaAgIfsHMHeR6fSh1_cough-heavy,2
LYJToDRYDZfpjBuNC6YkUcphr0q1_cough-heavy,2
vgaIxe6N8uQfcnstW4gWet53Amt2_cough-heavy,2
2n0fnSeTNiWvPi7aLxRrFsCGU8D2_cough-heavy,2
4e9u1T1conYlXIQp89SQRgMPScY2_cough-heavy,2
YjbEAECMBIaZKyfqOvWy5DDImUb2_cough-heavy,2
pOZwqBg4NsVYWASmwwhXFq4UlpC2_cough-heavy,2
OW5RTM4WXPawz0QLpsfjsl4FqM22_cough-heavy,2
lF4uHVWCoBPlnxvapmUJ4ROtYV73_cough-heavy,2
r0XiFJDYZCMvV7xT8LowfFV3DJQ2_cough-heavy,2
aGOvk4ji0cVqIzCs1jHnzlw2UEy2_cough-heavy,2
AxuYWBN0jFVLINCBqIW5aZmGCdu1_cough-heavy,2
rB5oGtrGYZR5uJUXEaDYrrredz13_cough-heavy,2
rf6smT3AxxYh5E5LqwXPy0VHrRr1_cough-heavy,2
Ny6G594aKENcYgURBgYJJa62ziV2_cough-heavy,2
iV3Db6t1T8b7c5HQY2TwxIhjbzD3_cough-heavy,2
GzhrTQhWHSTwvweRKx2x1Uh4wx52_cough-heavy,2
RUG3ss3JaEVElB4LvuOrW8wC1pD2_cough-heavy,2
nE9m0JsRXTYoni1nN9LpiBJJJXJ2_cough-heavy,2
fKZtrxD1qFVpLIgnmwEzWvnQZc83_cough-heavy,2
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1_cough-heavy,2
qhYsqvdV41c4THE9gd4ugJqIYW03_cough-heavy,2
4wRQbTA56AgZ27o7Yq6oVWUzR7A3_cough-heavy,2
NjLggybuDbN2vcR2Va2hyDuDwQv2_cough-heavy,0
oA6gLaXH6KeSjWF46cAtISLp79z1_cough-heavy,2
M8Y156MBhmYtI8n9jopclvzzK362_cough-heavy,2
DeMaRSg6lVO7oA6v9HK3mbWjr3r2_cough-heavy,2
229rWq0xWbfGANPmsv6F39xhjnS2_cough-heavy,2
qqMKI7lvNFO8aQqGkWs0lvww3zJ2_cough-heavy,2
3RBbwztykUWGLJ5UmBZoL5pqOtA3_cough-heavy,2
lkIyl8ZSqIVKiLcfXF6cez7i4o13_cough-heavy,2
3VCMGx9M1tTUiEcjERCBG6iC1Ko1_cough-heavy,2
DZmX1dGK8KdmY3WYQFuCXrVWuhk2_cough-heavy,2
kIpoXJzNPWQXgvSIdHiJj2kBK6n1_cough-heavy,2
fVL3e9RKRgN2yNKT0KMNZhbal8R2_cough-heavy,2
60JfHHIcNZUf9lCy68R1Cgl69ZN2_cough-heavy,2
z1SsPGv63YeNLOjgDUTa2kEG1wY2_cough-heavy,2
nPnKdupHeJQ46bqslx7STREbkXt2_cough-heavy,2
l0PKph2FdVW5pGpo8cXFg6vj2DN2_cough-heavy,2
TmtSpBMTFzSu3z7HHtir7UqUNbl2_cough-heavy,2
A58ps4OZgaO0Y1E5rbeUBGJAxiW2_cough-heavy,2
xwD2G8sZ9lbeSznnXmdsgrX35473_cough-heavy,2
nWexc69oEiZ6d1YP3v2CDJBipkM2_cough-heavy,2
2JEOCn5AtuQh5Skzhzf5ASuIC9z1_cough-heavy,2
6igAuPMTp6YCmFo4g6qp9Cj8t1k1_cough-heavy,2
y2ceQRvov6OusKPKa7okrqRHkLo2_cough-heavy,2
TfuCgDdguMVRpKIAXs2kINT1Yxx1_cough-heavy,2
qCHWeITBZrVHGPrFEiW1C6rnjp72_cough-heavy,2
IbHJbk0Rz4QkL9zRJzb28SEDxJj1_cough-heavy,2
LAGGMvR7ScbjwTmMYBbEBfWRcN93_cough-heavy,2
Ed1ZsgwOyYcEnpPXOXKPQd1QaS62_cough-heavy,2
7a71ntGZtkQKltg52eiRPJj4cr33_cough-heavy,2
FYXJ3Brvf1Wi8YdILInJ19dSiJM2_cough-heavy,2
3rQH10GnP9UFC6WD8iVbwZLI75K2_cough-heavy,2
K5SeTDLlXVQ0U5sl17KluTKEOKJ3_cough-heavy,2
igcBoCJELsfzituxLn61lJybxgD2_cough-heavy,2
T6a1ltY6OiOg38ChVI4URNFmGe23_cough-heavy,2
hmLJe6Uy39bPc0Mn0VSF4x3TqWp2_cough-heavy,2
ZHsY7y4Y8JOoafrQpOKJEr6gORq2_cough-heavy,2
J1YTIleE4HWC6wCg1gIC1N4Hgw13_cough-heavy,2
eNTXqhPqTser8AI98QMVcwQpV5p1_cough-heavy,2
ykpL1HVINBYQdqFtTk9IPAtC2FG3_cough-heavy,2
wgHmm8HnFkZXb1MypYI0nym1zz13_cough-heavy,2
wnYwVtKVX9f8UdFFAkWGUvN98V83_cough-heavy,2
EAqrht1aIXZSoBIuuULWnWTjwQr2_cough-heavy,2
Yk18VcaTrIZ58BIGGgfGRvrf19b2_cough-heavy,2
Q5C7zucNKTZSpYWQBFkZaoKucwi1_cough-heavy,2
KnZ1QsM9c8UoOBXrbt4qassreFj1_cough-heavy,2
qDaEukMgm3YGWKR1SdJqKIaxG6Z2_cough-heavy,2
6fqe8i160qM5rtC4uHrlu3MZXe32_cough-heavy,2
Gcs79sztbbauDn62MJa2xq2jrqT2_cough-heavy,2
PlplsT6dnBbbDLRRXiSGU5I8Jls2_cough-heavy,2
oOAokpgIGldpKKlBoPfcyOoycf23_cough-heavy,2
2TOBsGCz6ZUYjZ1DKt3C0ae2VlZ2_cough-heavy,2
iwgKSGOJCSXNupqJWO2JeuT3Omf2_cough-heavy,2
LJ7VSEWnDqb3lPknPM9Q64zjdof1_cough-heavy,2
IP6mdjKfmKNgsLLT110MkgGvWK02_cough-heavy,2
dmE3r0LE6Yg9qmCd7aubpgug9te2_cough-heavy,2
4mg0uaY0GYTtgo4hvP2APxs7zhL2_cough-heavy,2
RrdJGUs5gtbagFUqPyOzF19r9Sv1_cough-heavy,2
us7APpurf2OG6PGiYAvqrE4fZtQ2_cough-heavy,2
DsEh7p2DEgWLuhbSTrqgQnTJJjC2_cough-heavy,2
B6X0O4W1xyP5lMLvMIzc4fGhQSj1_cough-heavy,2
PZhCH5PyO8RD2FPFQbeCmuGB5q33_cough-heavy,2
kgtFoIOecEZqthRZTYMaYb4zjQy2_cough-heavy,2
H6bxcGub1wOdaWWZ7kyk8KYuswf1_cough-heavy,2
IBjSkzn7W6WpVSw49EXPM2ME75t2_cough-heavy,2
nXZU2OEKmtPSXhbaHZAKb3snrJt2_cough-heavy,2
jU6lNbGSe4TXBJdMhRoUCRnAWsT2_cough-heavy,2
y1BNWatVkKPrYY9TfvTnWjZVaJp2_cough-heavy,2
DBRoQFTQR2dq3OQAMYmPcFsbReH2_cough-heavy,2
D246kD9hgaasRxrRMzEaQSkft032_cough-heavy,2
Hb9DrqUzdCfKOQWYs4T85y3S3Rl1_cough-heavy,2
RN1h8pdpLkMEdRKNVZvFJZqWfGD2_cough-heavy,2
jOUwCxF1qygGp8DqIt0zMiueXXj1_cough-heavy,2
6BGTwwcsLoZpqSMhSzFeT2Z7Pqr2_cough-heavy,2
jEkD1ffbScZx6wVALbrAhPz3w1S2_cough-heavy,2
JCDtX8bUuMbQNeh7SkMjavkAgVv2_cough-heavy,2
SopKRSJ4JcY36rGE8X4wRE7vPHl2_cough-heavy,2
y3xOwlrqS3QhFVHCYnzJfCN0I8F2_cough-heavy,2
OIGeFP6iMJfFUhNsVZ3NQ6bsorx2_cough-heavy,2
sWcxNpUjPcbEfjNw7RouuKrSMyx2_cough-heavy,2
BPQxhBSlypXZICqfsmZcUYBxFmz1_cough-heavy,2
xf8WMloFOzegmJfwltZVuSQHTyA2_cough-heavy,2
xSNAaXDQn7NXL8xgSb4ix26X1R93_cough-heavy,2
bk1oHM5vebe9ZNtgyRq54UVOIQR2_cough-heavy,2
IIKtjdSBHDUkAzLMBs6n3SLbR8Y2_cough-heavy,2
WrM6hLW3fGbGgwpWSZT9HOSU7CC3_cough-heavy,2
USIcgb7j6ofzFTvbjQVofvgJOoD2_cough-heavy,2
nK2YpVS3PYX059aMmDbfR6UtBA03_cough-heavy,2
k3vGUBt8qVOWHcF2xQB5YYIhGEX2_cough-heavy,2
q3DEiVNvlkNAGJq8LoHEb1TVPao1_cough-heavy,2
EAj5X2nQbNhAzPOqXj28BgI9Wpp2_cough-heavy,2
p5vVbB3dnSSw6SBYjsgsi1Hv4Eu1_cough-heavy,2
6EIX9NrJ1oWfURDgcOsxZ8j4z5o2_cough-heavy,2
8Ngu7IThNzTVZLqXDCm2BkMBSLl1_cough-heavy,2
K0LmigcBKlRdTAlrCyfmBJaQJwk1_cough-heavy,2
aBhVajwUynU2XvqHDXl7EA9bVNm1_cough-heavy,2
LuWrKc4LBRWEfrsF2sCdR7o57m12_cough-heavy,2
p892e9IyF2dZFs8eqIF1TCtxf0A3_cough-heavy,2
euLpkmzCb1cGb2gkZRQ6gh7hGsC3_cough-heavy,2
gr6bSWC4ScN21fpbwxCXpwgFE2X2_cough-heavy,2
dGnCoUaAVqQqp1p7Kr74K87Hm2D2_cough-heavy,2
cLXikKTj0Hghh6qnvuvfKaqaGFw2_cough-heavy,2
ose5fZhlJWV7qalryF6Nvp3kY482_cough-heavy,2
BMhTCbqVnHNePVbFulnWNu6ZSUg2_cough-heavy,2
z7RqPeGUQ4X8rxD6ftMf9i4ZE3w2_cough-heavy,2
svTIg0ZpdObLgdUfB3x7aehwRHj2_cough-heavy,2
8XF2UFLn3Wd6dHHMdOlcGbQiMqb2_cough-heavy,2
JecvGmjPyEVl7y6fupTTp6QZvoJ2_cough-heavy,2
goCuK84Tklfu22gFPPMqt1ZIjxo2_cough-heavy,2
teOvCnrHvkhO4p7XASV9OXfL0k72_cough-heavy,2
F6QzdFvGdwarlCWLBfsrGJ5Vgci1_cough-heavy,2
UKeaEFOLZbT7lMl0qZr3uGPO4wK2_cough-heavy,2
GpkFX9qB33ZsvFG4HWQHkOMWjFW2_cough-heavy,2
D2bMfCAvvSPj39z6fMToDFRh2rB3_cough-heavy,2
ypvsQ6trNDhlWTd8A5vXrRCC8mg1_cough-heavy,2
9znW0Bni1Scj62DqhsfoagP6HLI2_cough-heavy,2
CStOCq03YfgBopyDsibRbZlahm13_cough-heavy,2
3xebjLX0tvTb7LwpMw7QiNixBln2_cough-heavy,2
uiJ6vlTGUtO7akwp4VhP2142D9u1_cough-heavy,2
gyh4z7KnY9eBGjNzBmKh5CeJyKA2_cough-heavy,2
spM6cgJG4VQfYjnnTqxwx3Cg3pk1_cough-heavy,2
kDI4V7d7CNOZp3DwAK825tYAzsw2_cough-heavy,2
t7dXTi07q9Uu8jKWAkO7FvTGD9c2_cough-heavy,2
Tg9azT9vyfe95C5l2z8hwHEc1p73_cough-heavy,2
URgU2WswGtQp3hFNsrkdGsVxAzJ2_cough-heavy,2
d2Z7BHOMYlaJlksH8MiGJ9wKlBX2_cough-heavy,2
20jWH9MjwmbBKFjhi7KkMYZn9bk1_cough-heavy,2
796K27lWKTfniw99yaqsYIvPrvi1_cough-heavy,2
gjF0L8phdmPxc9az1muox66bQD93_cough-heavy,2
sGG3SWYeDtd52RBt3dMM3HSv8SG3_cough-heavy,2
83BZjlFTcYZWakpS3tf63fpwbQO2_cough-heavy,2
X2oy68UUgdNd97dpzW1ZubPZVIC2_cough-heavy,2
34FItWuiLofMlaG1BmqHWVgHelh2_cough-heavy,2
MViWQGORcQfI5lGwqT4CDXP9iHG3_cough-heavy,2
1oiS7CTfV2NXbNqmYiQ9rs5toFS2_cough-heavy,2
yUN7VBVk2wP9yT2vpgzHyVUZi5q1_cough-heavy,2
ZdpBUfXPEpShEdHGVTUxULhNtn23_cough-heavy,2
MVhuzBxevwRieaQMwOCfiyCCzUK2_cough-heavy,2
A9YX4pRpOyW1PuuL9YjMs0kFQI03_cough-heavy,2
s4cWXeTXzEagPfbizekEnRnDh4p1_cough-heavy,2
z5IwU11sIiMROteZ2EuuzBisNex2_cough-heavy,2
t36yqxelXtUEMy6tQJd8Bn1Kr673_cough-heavy,2
HmLWj3LIICf3jJshJCvZPdw7S1I2_cough-heavy,2
0M4YhLM7FwWO5IjCqhi7MlBhvJv2_cough-heavy,0
jNkULA6oqOO3RwpvkA1OZ61hhi02_cough-heavy,2
5xZE8Rq5oihwEixr96NmUmiy7zk1_cough-heavy,2
GBZ88OAxQfg6NBTxjDRI0Pf59mq1_cough-heavy,2
